AABB;34,465,466,485,501
AABC;549,586
AABL;820,824,854,862,939,958,1061,1143,1148,1154
AABR;
AABS;
AABY;581,650,787,862,996,1081,1148,1154,1163,1164
AACC;4,1199,1200,1240,1252
AACI;154,1252,1403,1425,1427,1429,1444,1751,1803,1900,1926,1927
AACM;119,120,563,653,1347,1352,1461,1462,1484,1518,1591,1609,1866,1948,1999
AACP;517,1751,1778,1779,1900
AACR;4,6,1201,1446,1461,1462,1981
AACS;1379,1472
AACT;48,134,187,203,469,513,521,613,633,647,1241,1244,1444,1776,1845,1982
AACV;134,584,1214,1252,1476,1701,1771,1792,1927
AACW;520,581,634,1499,1503,1629,1749,1985
AADD;668,1307,2121
AADI;532,710,1441,1444,2146,2173,2192,2233,2565,2567
AADL;129,229,1421,2606
AADN;1206,2147,2308,2381,2447,2571
AADT;9,11,65,118,134,220,545,766,803,1323,1324,1359,1436,1441,1468,2135,2163,2202,2236,2256,2311,2403,2422,2491,2492,2565,2571,2572
AADW;205,743,2353
AAEL;456,486,490,581,824,902,3068,3178,3180,3192
AAER;
AAES;1318,1516,1726,2092,2171,2225,2257,2295,2311,2703,2704,2746,2757,2762,2935,2960,2969,3086,3091,3160,3163,3192,3325,3326,3336,3342,3343
AAFH;1327,2383,2764,3355,3375,3384
AAFJ;2173
AAFL;286,594,3387,3399
AAFN;3364,3405,3433
AAFR;1239,1737,1739,1745,1749,3364,3365,3375,3384,3399,3416,3421,3423,3432,3433
AAFS;596,853,1218,1516,2754,2762,2781
AAFV;284,3405
AAGG;1019,1020,1750,1751,2800,3435,3442,3445,3448,3453
AAGH;1759,2397,2819,3477
AAGI;1751,2856
AAGJ;
AAGL;2436
AAGM;1788
AAGN;762,1478
AAGR;598,821,1220
AAGS;2935,3583
AAHH;58,61,62,215,702,1199,1200,1245,1316,1336,1549,1800,2226,3374,3642,3643,3644
AAHK;3701
AAHM;2113,2484,3642
AAHR;13,75,684,703,2091,2683
AAHS;106,1251
AAHT;262,2135,2397
AAHW;2691,2764,3663
AAHY;63,300,363,1052,2478,2819,3475,3477,3740
AAIM;119,366,383,1050,1347,3642
AAIR;2146
AAIS;3408,3776
AAJP;3700,3753
AAJR;6,17,1283,1446,1981,3135
AAJV;2572,3134
AAKK;18,20,21,396,633,1629,1838,3701,3995
AAKL;
AAKM;1591,1903,2698,3019
AAKN;14,176,235,1447,1903,2573,2574,3755
AAKP;
AAKR;17,237,250,1981,2683,3701
AAKS;2704,3583
AAKT;18,1244,2698,3704
AAKV;20,237
AAKW;21,520,634,1061,1903,1985,2579,2580,3663,3704
AALM;3194
AALN;
AALP;
AALR;405,2392,4072
AALS;
AALT;1241,3767
AALU;2335,2600,2606,2983
AALV;
AALX;405,1566,2042,2394,2978,3248,4079
AALY;129,1163
